id,product_id,bidder_id,max_price,created_at
fd0a464e-e7da-4e33-ab70-1e7164e6988f,d14b4614-0e58-40a6-a1a9-86b3b400de04,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,6090,10/2/2025
2ad1f85a-51fe-44cc-9429-e2c0c8b60335,22a0d2b8-da42-4729-b2b4-0739ad40d91c,2cbb0044-f5b8-49fd-929b-9d2ef0526033,3315,10/18/2025
8900fb82-b97a-45bb-b382-009cb8a577c1,5fdf658f-d499-4641-bd7a-d3fff393f1f9,11393531-e33a-4a41-a5d9-518cd668ba71,3772,10/6/2025
1cece23a-780f-4ed1-ac81-3d45720d04a0,aec09536-bdbe-42bc-8d31-b5e4aa76dd60,11393531-e33a-4a41-a5d9-518cd668ba71,5255,5/4/2025
d3c74a3a-51f3-45a0-bfd1-fbbcbd6ae562,83da7500-05d5-4089-b3c3-757d6c6b0bd4,153ff855-cd4e-41f7-9232-d0d2c3a514a4,3819,4/7/2025
55868db9-7800-448b-9001-522d6ce9d13b,9b5a428c-3f00-450d-842b-f078f8e2879f,d3a5488c-25f9-4dad-93b7-df54b25937b8,5279,3/11/2025
f523e64a-d6e6-40a9-8a8a-6d03adf877af,c3386391-9622-4431-aed2-2d28af7c167d,79929588-7af9-4046-a39a-52feee2415e4,4892,8/5/2025
18d1696c-f784-43ca-b011-b18137f16fc3,70c3c2f0-a050-4407-b86b-49b3a1b07f79,a3d7486c-6628-42e7-8a54-f326ba5f6775,3906,7/27/2025
7f71a4d9-7709-4c12-b586-c171bf6b2acc,cfce4e18-87a2-417b-887d-3409955ec1f7,a3d7486c-6628-42e7-8a54-f326ba5f6775,7355,6/24/2025
cfeb6434-715f-428f-b72b-58b10672b166,69da550a-6e79-4128-aadd-2b0ae07b8449,153ff855-cd4e-41f7-9232-d0d2c3a514a4,5362,6/22/2025
4c12427b-81a4-4737-b184-0f75c202bb55,eb87e509-ea0d-4e03-b4d3-511284c4bf04,a155ec1d-c375-47e3-865a-e154f17a3ced,6181,6/29/2025
499d7fa0-1a69-4ed6-a4e7-a13367d67a0e,52316181-7811-43af-9f56-71076c53d456,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,7172,2/9/2025
0ec2c631-6146-46ac-a42c-445811f28238,d8d14d24-cab1-4fe8-b800-daf8b3f3afd3,2cbb0044-f5b8-49fd-929b-9d2ef0526033,6880,12/21/2024
957d1cef-a8c1-40d6-ac06-f3fe85ea621c,8ecf4e7e-d193-4d59-beea-2d2599df0160,2cbb0044-f5b8-49fd-929b-9d2ef0526033,3148,8/11/2025
78735ebe-2e76-41db-a629-65972aa0a7c6,60396896-8b1e-49d3-8b24-820e03241214,14de0956-48d5-4aac-a4ed-5353150ae13c,5813,9/23/2025
3f1bbaa0-c5fc-4b99-ad99-b3fc07aa35ec,bc5c6c24-f89e-4a57-8769-7e4d26ad4b44,11c14be1-13ce-48a1-bd33-0830cca9c4da,6422,2/23/2025
b23e4720-18b1-4f62-80d8-09d8d50ab575,4d235a5a-2d75-4d08-a898-df4c1dec79be,14de0956-48d5-4aac-a4ed-5353150ae13c,4419,12/9/2024
ba32b55e-48c3-47d7-bcee-2854d3a24756,61419e9c-ff17-4ab4-8efc-b11aac3000cf,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,4988,6/23/2025
aa73e669-4dca-4141-9375-fa9ae6595d6b,a745e358-2ba9-4e8b-b8e4-1c8ca6eebe8c,d3a5488c-25f9-4dad-93b7-df54b25937b8,2741,6/27/2025
b52064ef-0b50-4942-b830-f7d3873a8a20,7bb90c0b-968a-4123-bb1b-5090d9b61e1a,153ff855-cd4e-41f7-9232-d0d2c3a514a4,1650,10/16/2025
d1839a9f-c6b9-4a50-8681-ec55384cd41a,c86e8d9d-b142-45ca-bee1-ec271d6d4f69,639f899b-a662-4a29-841e-bb2e7bb1ea8f,5862,11/11/2025
2de8fb8c-41f3-49c2-810a-e85a9c88eaab,a2dcfcf7-abef-4189-b44f-ecf6e6fafd8a,d3a5488c-25f9-4dad-93b7-df54b25937b8,5302,4/15/2025
0115a568-ccc6-4768-984e-047c4544c014,9c16ccfb-33b0-46e3-a86f-993b9402bd0e,79929588-7af9-4046-a39a-52feee2415e4,7651,8/4/2025
7a0441e2-b417-45c7-9ffd-2e41980cdbfd,d9464c86-e204-4429-8e39-142ebe40fece,153ff855-cd4e-41f7-9232-d0d2c3a514a4,4720,1/29/2025
b9cca88b-0012-42d5-a645-50d314be196b,36ade365-7108-42ba-b913-eab33bd8682c,2cbb0044-f5b8-49fd-929b-9d2ef0526033,5609,6/9/2025
ac5d1692-1159-49f0-8737-0c2f035334eb,ade40b23-223b-4146-9293-2890b97fe705,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,4493,6/29/2025
3da57d94-cf87-4e70-872b-b38ca4db57b4,c665f900-bfca-4c85-a26f-fe4bfd5368e0,11393531-e33a-4a41-a5d9-518cd668ba71,4570,1/4/2025
2f0925fb-f57b-4a38-9f99-0be82854fb55,a2dcfcf7-abef-4189-b44f-ecf6e6fafd8a,ac285fd8-a4a1-40ac-8286-c8d6173f057a,6332,10/1/2025
f741a6fd-568f-4006-99c7-b4560d66f9f2,e203deb7-9fd9-45d7-bb6a-4edbd0a939a9,5fb6ac68-bf51-41a0-a82f-a9a85e494079,5903,2/26/2025
b48ea5b9-8bca-4438-a9f8-97e9cd2e589d,2c5457e9-4abc-4fa6-8790-f4683349b1ab,ac285fd8-a4a1-40ac-8286-c8d6173f057a,3555,11/17/2025
01b1cd20-7ee1-4414-b0ae-944acac0c4e5,6f0c4513-ddf6-4617-a4b4-deb1208479ad,76c91bb9-8fc0-465c-8ec7-5716c05004a8,2857,9/6/2025
7db57aaf-db01-48de-af63-8429c0d8e8eb,5032c23c-dca8-4739-9c7b-ed3dd607ffd9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,4951,3/12/2025
cf99e7eb-efd7-449d-bd15-ae04f0a4b6e6,0b5926a6-748b-4c67-944b-43e7b91cc787,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,4036,4/23/2025
3dd62321-e398-410b-ad2c-b8356d493afe,8b146d98-0297-4a54-9c61-4900337cf80c,d3a5488c-25f9-4dad-93b7-df54b25937b8,5121,2/17/2025
0c1697e7-8d02-4ee3-b4ca-29c9762313ac,430f70b9-2946-463a-833b-3dc97095f8ab,ac285fd8-a4a1-40ac-8286-c8d6173f057a,2880,9/29/2025
8614b69c-0eaf-4b2c-9964-b4fe5d6b5d2d,ef07e896-6993-44cb-ae9f-f56cfefebe2c,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,7420,2/26/2025
79d59ca7-79a8-4c4d-9a5d-580749804685,e55892b0-bec7-4e3d-9d7b-60c8757f9b64,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,3029,11/9/2025
ee1dc1d9-4a72-4def-adbe-b218a8fc2f28,00436ff2-35da-4128-95c6-b51528ed5a43,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,3325,6/23/2025
7f4b449f-98cb-4ae7-b7be-ced7f7c3c579,9405ef0f-2f13-44eb-a7b1-e8a1509437ea,ac285fd8-a4a1-40ac-8286-c8d6173f057a,3610,11/17/2025
1d532f67-af23-4c45-b818-31ae6ec6c2e8,be21eec2-b6d7-4634-b0ae-800ef1eb2817,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,5256,12/10/2024
4485f030-6e71-48d9-9e76-40aaab8a9f1e,9c5f362e-ac5b-4aba-870c-907f357c5350,1b2529fc-0ef1-433b-9d87-a2df61c453fc,5325,8/26/2025
49e3cacb-5ac1-4222-b71b-e11a2dfbeb94,5c54204e-c17f-40fc-85bc-9ace221c9b34,ac285fd8-a4a1-40ac-8286-c8d6173f057a,7618,10/26/2025
afbb8d86-bf19-4ad2-a1af-5d858f03368b,7f5eb720-42a3-4c01-8a10-81dde6fcba76,6dee7224-0cd4-405a-a0de-163ee91b0685,5651,5/3/2025
7e57eddc-4d44-46f8-840f-657a827763b1,fcccac13-4f2b-4650-aa8f-5e91c2a3ef49,14de0956-48d5-4aac-a4ed-5353150ae13c,4436,11/12/2025
f2e31cda-f6e8-47c0-9d1b-1be2479577e3,8cb8899d-40ed-4473-8677-b4aacaaec4d4,a155ec1d-c375-47e3-865a-e154f17a3ced,5422,1/17/2025
127629a0-01a9-40dc-83c0-8453a5c9117c,defd65dd-0886-4584-b473-0a060c80dc20,a155ec1d-c375-47e3-865a-e154f17a3ced,5964,12/17/2024
c3cfed1d-1c4c-41c5-9660-4c59eaa2e022,fb1720e6-3c49-4d61-8bb2-e33f07174145,79929588-7af9-4046-a39a-52feee2415e4,3807,9/23/2025
03377997-e93d-47d3-9e5d-93e403133828,90f7395a-ddc0-4691-8bb2-82095b03b503,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4641,5/29/2025
adc7a532-1040-4d37-8293-72902462fe72,bc5c6c24-f89e-4a57-8769-7e4d26ad4b44,2cbb0044-f5b8-49fd-929b-9d2ef0526033,3878,3/22/2025
f938b16a-0112-4d31-b76a-20dc5c665f31,8079cca6-6042-4af3-b268-1b84e4dd6d63,a155ec1d-c375-47e3-865a-e154f17a3ced,2383,6/27/2025
a461e7b2-98ca-44c0-a79f-320d7f57bb4a,7f5eb720-42a3-4c01-8a10-81dde6fcba76,11c14be1-13ce-48a1-bd33-0830cca9c4da,6261,7/29/2025
679813e9-2d8b-47b9-8dc7-4a37aa50a011,701e5476-480c-4192-900e-e0a11fb22428,a3d7486c-6628-42e7-8a54-f326ba5f6775,1657,8/6/2025
d423a11a-dc2f-451f-8869-d3872fe7cb5d,13f58b05-6783-48d2-8db4-8e1b637ea740,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,6290,10/15/2025
2b219a46-684e-48ff-9846-e5090de6d0e0,ff0cea40-2887-4292-b02b-fe4c194690ba,153ff855-cd4e-41f7-9232-d0d2c3a514a4,8046,6/8/2025
8fa406e8-fe62-4dcc-aa72-f9bd1130fe8b,80b54cca-851f-46c1-b531-9ba760d64f4e,639f899b-a662-4a29-841e-bb2e7bb1ea8f,5181,3/11/2025
49711dce-67e1-4ca0-9db5-c2b655a147a2,de9e4dbf-d78f-4d4c-b9cc-3f3b147775d8,153ff855-cd4e-41f7-9232-d0d2c3a514a4,5305,8/25/2025
f5c0e509-c675-4deb-b99b-9716e2597248,5b55f3db-de74-45a2-84b8-cd3c6baa6df3,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,5986,2/20/2025
e6a1ec50-2a69-4f0b-9c50-b9037caa10bd,eb87e509-ea0d-4e03-b4d3-511284c4bf04,6dee7224-0cd4-405a-a0de-163ee91b0685,5572,7/16/2025
21d92c43-85ce-4c3b-b8e7-88f944923601,69da550a-6e79-4128-aadd-2b0ae07b8449,14de0956-48d5-4aac-a4ed-5353150ae13c,6025,1/6/2025
0770356b-0a9b-4818-a15b-d57ac100545b,183ba217-29fc-4543-99e0-9a9eb865003c,a3d7486c-6628-42e7-8a54-f326ba5f6775,8436,10/25/2025
aa614790-63a1-479e-a2db-34cef960b531,701e5476-480c-4192-900e-e0a11fb22428,79929588-7af9-4046-a39a-52feee2415e4,4557,11/14/2025
9432ad6b-5ef5-46ff-8247-c20e7b09e430,a6d19135-43f9-4305-9694-ee22f2b78cb2,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,4398,5/29/2025
ae5049f6-c883-4266-a629-123b295d1779,ac08316f-5656-4f95-b5d1-a779ec1f604f,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,3606,11/28/2025
9bea1b28-f538-49aa-add1-9bbdb43eb94e,7f5eb720-42a3-4c01-8a10-81dde6fcba76,5fb6ac68-bf51-41a0-a82f-a9a85e494079,5712,11/30/2025
4ea0eeb7-14f8-4756-a4c3-962ac866a8c2,042f817a-9a18-49bd-a129-b12943582863,639f899b-a662-4a29-841e-bb2e7bb1ea8f,9500,7/23/2025
a91708f1-2b41-4133-80f2-b6c8e5360e6f,4f0f3676-67ee-41c6-bb49-57dc42df3a47,5fb6ac68-bf51-41a0-a82f-a9a85e494079,710,2/6/2025
154a44bc-39cd-478a-b00a-b28998805346,3b747f31-38b2-4f11-a550-89cccc2abbdd,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,2854,12/24/2024
86cfaced-5b83-4db9-bec2-8ce320095249,52b50de2-a6f0-4099-a708-c313dc1c0f88,6043eaa5-7735-4261-bac1-d7410c96f034,4914,11/1/2025
3a0f7239-fcb6-488f-a0ee-4b448c8a1c7c,61419e9c-ff17-4ab4-8efc-b11aac3000cf,ac285fd8-a4a1-40ac-8286-c8d6173f057a,6574,11/29/2025
595f9c62-b9ac-4d47-b639-a6f15883839b,2c5457e9-4abc-4fa6-8790-f4683349b1ab,6043eaa5-7735-4261-bac1-d7410c96f034,5004,6/21/2025
20afe407-f2ce-4cd1-9250-b2437be604bc,9b5a428c-3f00-450d-842b-f078f8e2879f,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,10115,8/27/2025
188d2acc-5ff2-4ade-8b30-24aa7d4112a2,5fdf658f-d499-4641-bd7a-d3fff393f1f9,79929588-7af9-4046-a39a-52feee2415e4,2276,12/18/2024
9fecf9cf-ae98-40f1-a23d-96b11ffdf4a5,e203deb7-9fd9-45d7-bb6a-4edbd0a939a9,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,6004,11/17/2025
90f19e2b-aec5-4f6c-b13f-c1356d2efeab,66aeb1c4-9c0f-4567-bfa8-4012ea147c9f,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,8503,7/9/2025
a7650ea5-5490-4e82-84ff-5be87bb6f31f,5fdf658f-d499-4641-bd7a-d3fff393f1f9,1b2529fc-0ef1-433b-9d87-a2df61c453fc,4124,3/16/2025
4bf265e3-e5ac-413b-b458-e1a609225e52,cfce4e18-87a2-417b-887d-3409955ec1f7,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,7760,11/7/2025
bc8ab00c-da22-455a-8da1-65560bfe67a7,51f71212-f589-43dc-b78f-e075ec1f8d48,14de0956-48d5-4aac-a4ed-5353150ae13c,3159,12/23/2024
0e2430dc-390d-4138-a990-ebf1d88f9f81,451ce112-3e56-4f83-a9f9-60f2a012cdab,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,5601,10/9/2025
f370d025-e3f1-4d95-94ad-93ef7c7b39b2,845294c3-7f76-49f1-b9b4-e6b9d27aac19,6043eaa5-7735-4261-bac1-d7410c96f034,4074,11/25/2025
020f7479-8a2f-4e7e-a598-0f50fd0f6ab9,7bb90c0b-968a-4123-bb1b-5090d9b61e1a,a155ec1d-c375-47e3-865a-e154f17a3ced,4044,3/19/2025
190dc449-f82e-4abe-997c-06e005443eaf,432b49b3-69ed-4b6e-946e-67fe99f4395d,11393531-e33a-4a41-a5d9-518cd668ba71,5968,11/17/2025
479f104d-d594-4674-9a14-c693bcb6583d,6a183826-ff20-4ccf-a946-01304f933960,153ff855-cd4e-41f7-9232-d0d2c3a514a4,4394,2/7/2025
cb49c4b4-0d34-4e0e-8be9-70a33abc8304,f987a007-9e58-4402-bed8-18b85f97553c,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,3935,10/19/2025
ccb92b26-13ae-4089-9b63-9e37039b4c87,377f11ef-ef64-465d-a9db-336db32b8c89,5fb6ac68-bf51-41a0-a82f-a9a85e494079,4517,8/8/2025
8ea091d2-a536-485d-a861-2b3ba106fdc7,3c99ed93-bf2e-4b2e-b3fe-3afe74dc6c17,6043eaa5-7735-4261-bac1-d7410c96f034,7004,5/7/2025
a2b13938-01be-4d15-a92d-80de92875e10,8a025000-8b95-46e9-be3a-0cfeb03a80e5,ac285fd8-a4a1-40ac-8286-c8d6173f057a,6711,12/30/2024
3b235cb6-1bd2-496b-8f9e-4b9262eeafe2,69da550a-6e79-4128-aadd-2b0ae07b8449,2cbb0044-f5b8-49fd-929b-9d2ef0526033,5107,1/6/2025
17d3b4b3-3228-459b-82fc-d37571a0f885,9c5f362e-ac5b-4aba-870c-907f357c5350,6043eaa5-7735-4261-bac1-d7410c96f034,8709,5/17/2025
6954b970-9b3c-4cbb-a6a9-2bdbe243699c,8132ca59-ece5-4025-899d-c676025fe43e,2cbb0044-f5b8-49fd-929b-9d2ef0526033,3146,6/18/2025
25902912-edde-4b49-a54b-a2cbd50781d5,7f5eb720-42a3-4c01-8a10-81dde6fcba76,79929588-7af9-4046-a39a-52feee2415e4,4736,6/20/2025
fa1427ba-7591-4b29-a2cc-9632ea5d7c4e,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,4388,10/23/2025
83902bf4-bac4-456d-ba61-512b74c7cc6d,0a79c088-2669-4e7f-82bc-19a596ae8ffe,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,4185,10/16/2025
0e901e9e-95f2-417f-8024-602322d3af1a,7d96d5bc-4e84-406b-902a-85782266591b,5fb6ac68-bf51-41a0-a82f-a9a85e494079,10467,10/14/2025
d92a032a-8d18-44e5-8396-0c863554b8f2,191371f4-a40d-4258-a4fb-8ce592d6102e,11c14be1-13ce-48a1-bd33-0830cca9c4da,3668,12/26/2024
616af89f-3e7a-486d-a920-6cddac711c75,143b566c-0ce9-41bc-9c5e-96425d9a9939,11c14be1-13ce-48a1-bd33-0830cca9c4da,3910,7/20/2025
a27c2758-7d40-4f8a-a890-66cac2e3ccea,ef07e896-6993-44cb-ae9f-f56cfefebe2c,76c91bb9-8fc0-465c-8ec7-5716c05004a8,9304,1/18/2025
2b3694c0-8752-4771-a59d-c5daf6f7abbf,747a457f-c433-411e-8d41-69de22828a79,153ff855-cd4e-41f7-9232-d0d2c3a514a4,2004,7/27/2025
661f3106-f1fb-4b11-a635-4d02e45c86da,ee499f28-702c-4480-9fcb-ae5089c3152b,14de0956-48d5-4aac-a4ed-5353150ae13c,3493,4/26/2025
7783a4c7-f8c2-421f-a0aa-a4416ba51637,f7abe0ad-d6e7-4d26-9d78-4557eb7af944,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,6785,3/12/2025
f5a39dbd-0d48-429f-a9ef-b6d5206dbfa7,d9023073-4701-477f-a22c-bd45027b9727,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,7285,12/24/2024
160c92a1-b6b2-4db4-a0c3-189a187ada37,a8728e69-893c-4b00-8d43-a4b0215654b3,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,6498,11/28/2025
918220df-a3bb-46b2-b77d-56beaaa88074,595e2fbc-4daf-42d7-a3de-17bcb7eb818c,d3a5488c-25f9-4dad-93b7-df54b25937b8,3213,1/4/2025
f3e5c2f3-2257-45b7-b05e-0732b8a2ff60,92c3e702-ed61-4a62-8dc8-7c06d8d0adb8,6043eaa5-7735-4261-bac1-d7410c96f034,7753,5/31/2025
0423af0b-8a91-4f2d-9511-59ffa1b5eb94,52316181-7811-43af-9f56-71076c53d456,a3d7486c-6628-42e7-8a54-f326ba5f6775,7238,8/12/2025
30e70a32-1f66-4fe0-b094-c1dacde83c39,6b67e040-258c-4fe1-9078-124e87bf328c,5fb6ac68-bf51-41a0-a82f-a9a85e494079,6456,12/14/2024
fead893b-d049-46c5-b8af-1ab8dcffd42b,f987a007-9e58-4402-bed8-18b85f97553c,76c91bb9-8fc0-465c-8ec7-5716c05004a8,6310,11/7/2025
ead80ff0-0035-4be8-952a-c6813d4f9065,c6ee8879-100b-44d0-8fd0-c648f01bd009,2cbb0044-f5b8-49fd-929b-9d2ef0526033,9757,5/16/2025
29a837a7-42f0-4038-a71c-902ae97c3a3b,399e6dc2-afb0-42f6-9599-385d3dfbb227,a3d7486c-6628-42e7-8a54-f326ba5f6775,1887,3/29/2025
0f0ab649-2b68-4ecd-be1d-dd94c5343f1b,c249e498-acc6-4fdd-b9cb-cf1bc1802478,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,6085,7/27/2025
3f96e2b2-c1db-4ffd-aee8-6c600e3a725a,c94b614d-a82e-431f-a40d-09e3f4d588ac,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,1852,4/17/2025
8a2efb39-8066-4c0c-a1d8-e694347c79cc,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,4916,9/23/2025
6bdf944a-a485-4fa4-a2a2-2dfaaccfbbe3,ef07e896-6993-44cb-ae9f-f56cfefebe2c,153ff855-cd4e-41f7-9232-d0d2c3a514a4,6478,6/12/2025
96616b23-d5bb-4a75-a663-71410faa4fe4,9c5f362e-ac5b-4aba-870c-907f357c5350,a3d7486c-6628-42e7-8a54-f326ba5f6775,7017,7/30/2025
9f906ec5-6536-4093-9c5d-563da5169b45,5ca04ac2-8bdb-4d64-92dc-2d1445500faa,6043eaa5-7735-4261-bac1-d7410c96f034,2096,9/3/2025
34caca18-045a-4dc1-ba4e-a47afae74e4a,595e2fbc-4daf-42d7-a3de-17bcb7eb818c,d3a5488c-25f9-4dad-93b7-df54b25937b8,3357,1/6/2025
bad2f478-31b9-4d44-9fe3-692f6fbfbe29,c3e1f682-e192-4ba3-bc00-aabde16dd361,14de0956-48d5-4aac-a4ed-5353150ae13c,10374,7/26/2025
d90931d7-791d-4123-8b89-bf6e4a170647,f52c1b4f-b2d6-4613-97fc-6e1dbf08ca49,79929588-7af9-4046-a39a-52feee2415e4,8897,7/23/2025
3e0b72a9-364f-4c95-b02b-afbaac938231,31de1d2e-8949-4cab-93b4-81d7c5a0578d,76c91bb9-8fc0-465c-8ec7-5716c05004a8,3420,2/21/2025
f7280dc7-59d2-4800-834d-adab97bafdbd,ce421785-6840-47c9-92ab-e7bef07f585b,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,3478,6/29/2025
56fcdc85-8188-48e0-9a66-175cb86150ac,0a6105e2-1a8b-41d0-a000-12c9b3681436,ac285fd8-a4a1-40ac-8286-c8d6173f057a,2271,9/9/2025
e5e86840-c687-4331-87d5-9ce1460884c8,85ceac60-49e8-4b6a-b723-7d8e8a395c85,11c14be1-13ce-48a1-bd33-0830cca9c4da,4982,1/19/2025
b92d8a9d-4c55-4571-99cd-c9f2f49c902b,283a6912-b3dd-4ba2-b985-aa2a344d2406,11393531-e33a-4a41-a5d9-518cd668ba71,1471,3/2/2025
dc463063-fb8f-4355-8020-368c1e6e9368,a2dcfcf7-abef-4189-b44f-ecf6e6fafd8a,a155ec1d-c375-47e3-865a-e154f17a3ced,6641,3/1/2025
ac7e6185-5227-4467-9c46-6ceb8f0feac4,8a025000-8b95-46e9-be3a-0cfeb03a80e5,d3a5488c-25f9-4dad-93b7-df54b25937b8,6343,4/5/2025
cb5e99c2-1241-4b2a-8a50-a2bef066b437,042f817a-9a18-49bd-a129-b12943582863,a3d7486c-6628-42e7-8a54-f326ba5f6775,9220,4/4/2025
41b870a5-86fc-434f-9a6d-c99e109f3bac,bb813c12-f0f8-491f-aab6-597f9a362e15,11c14be1-13ce-48a1-bd33-0830cca9c4da,10285,7/23/2025
08fd365a-408e-4842-a433-48d3929f67ee,458a3bea-8123-4d1d-b6e2-18a959bcd6f3,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4133,6/6/2025
43d89ef2-8655-4768-b725-00e7fd7087d3,9dce88f5-c6ae-476b-a790-25d9bf2a5de1,a155ec1d-c375-47e3-865a-e154f17a3ced,4763,1/30/2025
0f644538-e63a-4928-a359-f6c4d9aef1d6,de9e4dbf-d78f-4d4c-b9cc-3f3b147775d8,153ff855-cd4e-41f7-9232-d0d2c3a514a4,3481,3/1/2025
af38765d-a2ce-4f8d-937b-1543fa3aeea3,53bf425b-f6d9-4e63-9d22-a87d75f28683,d3a5488c-25f9-4dad-93b7-df54b25937b8,3974,6/29/2025
b12c0085-df5c-46a1-98a0-dc32f294c9a2,4f0f3676-67ee-41c6-bb49-57dc42df3a47,6dee7224-0cd4-405a-a0de-163ee91b0685,930,2/21/2025
0c23f8d6-5b20-47ad-aaee-e0488391f430,de9e4dbf-d78f-4d4c-b9cc-3f3b147775d8,14de0956-48d5-4aac-a4ed-5353150ae13c,6361,7/6/2025
faec4a0c-b168-41b6-8a80-ff8ad4bc1382,61419e9c-ff17-4ab4-8efc-b11aac3000cf,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,5476,5/21/2025
aa549bb7-4e1e-41a6-b585-21fbaf9ed74a,70c3c2f0-a050-4407-b86b-49b3a1b07f79,a155ec1d-c375-47e3-865a-e154f17a3ced,6576,8/17/2025
bce3d66f-8df2-4da7-8ae1-b5173199f269,1e81eb39-a411-482c-8727-980a48fabf8e,b921a687-1b4f-43a3-9fb6-ad8233b1e9ed,8049,5/5/2025
8bc121fe-4425-4799-9e15-4c35e951c341,0a6105e2-1a8b-41d0-a000-12c9b3681436,11393531-e33a-4a41-a5d9-518cd668ba71,2811,10/27/2025
a963f8db-fbe7-4607-b19f-8c41bbf22b74,3b747f31-38b2-4f11-a550-89cccc2abbdd,ac285fd8-a4a1-40ac-8286-c8d6173f057a,3094,8/6/2025
13073b15-e01f-41c7-bdf6-9f710ccaee50,d30f5546-8556-41bb-9682-f40d5059b39a,2cbb0044-f5b8-49fd-929b-9d2ef0526033,6517,5/7/2025
8ce8c2bf-fe50-4548-a05d-5b36f2f13bb8,0a6105e2-1a8b-41d0-a000-12c9b3681436,153ff855-cd4e-41f7-9232-d0d2c3a514a4,1971,2/16/2025
24cf8f0d-c1de-44ec-9bed-cce7d3989d6f,1d17f2d9-26d3-4356-85bb-b7675023f008,11c14be1-13ce-48a1-bd33-0830cca9c4da,1980,8/16/2025
62859c05-b1cd-4025-973c-dd4b0c68d79f,af30445c-1487-4697-a02a-07d3d0ebad3b,1b2529fc-0ef1-433b-9d87-a2df61c453fc,6479,7/19/2025
88c41fca-155d-4e19-841e-69f6d3eee0cd,7c1dd3d5-c0de-49cc-ae3c-bc8f5e3555c6,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,4515,2/19/2025
6de15d93-2393-4915-bae8-4a56afae61e6,40152d71-076f-42cf-86b4-84f435e9527c,153ff855-cd4e-41f7-9232-d0d2c3a514a4,1795,5/29/2025
4bf1074c-4c82-44c7-aad5-d12923752bca,458a3bea-8123-4d1d-b6e2-18a959bcd6f3,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,2075,2/6/2025
9f52f4a0-a0c1-4329-b2dd-535b9ceb35b2,de9e4dbf-d78f-4d4c-b9cc-3f3b147775d8,d3a5488c-25f9-4dad-93b7-df54b25937b8,5785,11/14/2025
ac667fdb-d253-472d-b6c6-477792f79bc4,1ea44b80-c6f6-4940-8b5f-d00a3247832b,6dee7224-0cd4-405a-a0de-163ee91b0685,5570,9/21/2025
6009942e-c557-4d4c-9b35-c153eed488c1,1583d3b8-078a-4e44-b850-5990cb524823,11c14be1-13ce-48a1-bd33-0830cca9c4da,4919,7/20/2025
4db910e6-6ea5-4841-a53c-c5111c8ec7fe,c94b614d-a82e-431f-a40d-09e3f4d588ac,ac285fd8-a4a1-40ac-8286-c8d6173f057a,1895,1/29/2025
f70fab1c-1b4e-417d-b682-62775dd3936e,7f9a44d7-3299-4062-8f4f-5e022cc82491,6dee7224-0cd4-405a-a0de-163ee91b0685,3583,3/10/2025
4e8f7414-c440-4edd-b46d-2875347fc5c1,2206ae7f-356e-4a69-b793-e3fc310bcadd,a3d7486c-6628-42e7-8a54-f326ba5f6775,5453,7/10/2025
d44b8f2a-cd6f-42bc-9e67-0866878a15d1,76382d3f-752a-4f6d-a40a-20ef544f69f9,6dee7224-0cd4-405a-a0de-163ee91b0685,4528,12/12/2024
3d1e6e6c-dd55-447a-90ec-298b41f3c479,915d2220-5d24-4b34-ae82-d018a98520da,2cbb0044-f5b8-49fd-929b-9d2ef0526033,4248,9/19/2025
