id,title,category_id,seller_id,start_price,bid_step,buy_now_price,current_price,highest_bidder_id,auction_type,status,description,end_time,auto_extend,created_at
34e4137b-3319-47ba-b3cd-82bd219aa67a,Gold Infinity Pendant,16,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,2183,80,7183,2663,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,buy_now,active,"Meaningful infinity symbol crafted in fine gold, representing eternal love and connection. A delicate yet standout piece for daily elegance.",2050-07-29 00:00:00,false,2025-12-07 00:00:00
36ade365-7108-42ba-b913-eab33bd8682c,Contemporary Splash Art Canvas,17,6ae7fa67-377a-4bba-8676-029d005e2bc1,4663,86,,5265,6dee7224-0cd4-405a-a0de-163ee91b0685,traditional,active,Energetic splash-style artwork inspired by modern art movements. A bold statement piece to transform any wall into an art gallery moment.,2031-05-28 00:00:00,false,2025-12-05 00:00:00
374b3178-dd6f-47d6-b329-490be7074b33,MacBook Air 15 M3 256GB,10,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,740,113,,2322,d3a5488c-25f9-4dad-93b7-df54b25937b8,traditional,active,A slim and ultra-light laptop designed for everyday performance with exceptional battery life. The M3 chip ensures smooth multitasking for study and work. Large 15-inch high-resolution display enhances productivity and entertainment. One of the best thin-and-light laptops available today.,2053-04-25 00:00:00,false,2025-12-08 00:00:00
377f11ef-ef64-465d-a9db-336db32b8c89,Dell XPS 16 OLED 1TB,10,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,1442,123,,2303,11c14be1-13ce-48a1-bd33-0830cca9c4da,traditional,active,Premium craftsmanship with a stunning OLED display offering deep blacks and vibrant details. Powered by the latest Intel Core processor and NVIDIA graphics for intensive creative work. Carbon-fiber keyboard deck enhances comfort while maintaining a sleek and modern profile.,2045-02-04 00:00:00,true,2025-12-06 00:00:00
38b33fff-9988-418e-b878-009b434a8f0c,Dragon Ball Super Goku Figure,18,73522f6e-93c0-4066-857c-03ac111f0132,4233,190,,5373,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,active,Premium anime collectible featuring detailed sculpt and vibrant colors. A must-have display piece for Dragon Ball fans and collectors.,2047-10-31 00:00:00,true,2025-12-05 00:00:00
399e6dc2-afb0-42f6-9599-385d3dfbb227,Nike Dunk Low Panda,15,03d30abe-7acd-49da-a689-8171fec6fa4c,561,78,,1107,6dee7224-0cd4-405a-a0de-163ee91b0685,traditional,active,Minimal black-and-white styling that pairs effortlessly with any outfit. Durable leather upper and comfortable cushioning make it perfect for daily wear. A top trending sneaker loved worldwide.,2034-02-24 00:00:00,false,2025-12-08 00:00:00
3a77e105-2633-41b3-90ec-9c9daed96ea3,Nikon Z6 II,11,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,681,103,5681,1299,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,buy_now,active,An excellent all-around full-frame camera with strong autofocus and clean 4K output for filmmakers. The dual-processor system enhances speed and responsiveness in fast-moving scenes. Comfortable handling and weather-sealing make it a reliable upgrade for enthusiast creators.,2053-04-26 00:00:00,true,2025-12-09 00:00:00
3b747f31-38b2-4f11-a550-89cccc2abbdd,Adidas Ultraboost 23,15,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,2334,20,,2454,ac285fd8-a4a1-40ac-8286-c8d6173f057a,traditional,active,Designed for maximum running comfort with BOOST midsole energy return. Primeknit upper adapts naturally to your stride. A performance runner upgraded with modern streetwear appeal.,2036-11-17 00:00:00,false,2025-12-05 00:00:00
3c6e7155-6225-4d58-9e3e-a9d44ff5d99e,Casual Polo Shirt,12,6ae7fa67-377a-4bba-8676-029d005e2bc1,1098,117,6098,1917,11393531-e33a-4a41-a5d9-518cd668ba71,buy_now,active,Soft cotton fabric with breathable structure keeps you comfortable in warm weather. Clean and polished look pairs easily with jeans or chinos. Perfect for casual Friday or weekend outings.,2031-05-29 00:00:00,false,2025-12-06 00:00:00
3c99ed93-bf2e-4b2e-b3fe-3afe74dc6c17,Doorway Pull-Up Bar,21,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,4364,88,,4892,6043eaa5-7735-4261-bac1-d7410c96f034,traditional,active,"Easy-to-install pull-up bar ideal for upper-body training. Supports multiple grip positions to target back, biceps, shoulders, and core effectively.",2034-02-23 00:00:00,true,2025-12-07 00:00:00
3d586d4d-fbcc-4ae9-b0be-33df899c005f,18K Gold Curb Chain Bracelet,16,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,1316,34,,1816,a3d7486c-6628-42e7-8a54-f326ba5f6775,traditional,active,Stylish and durable piece featuring a bold curb-link design. Made from 18K gold for a premium weight and luxurious appeal. A signature bracelet that radiates confidence.,2050-07-30 00:00:00,true,2025-12-08 00:00:00
3e9e15ca-d504-4862-b27e-556606eb1fbc,Men’s Windbreaker Jacket,12,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,3523,108,,4171,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,A lightweight weather-resistant jacket designed to protect against wind and light rain. Breathable mesh interior keeps you comfortable during active outdoor use. Stylish athletic cut makes it great for everyday streetwear.,2039-08-18 00:00:00,false,2025-12-09 00:00:00
3eb9e753-9c15-4c10-b707-a789c06740b0,Tag Heuer Monaco,14,03d30abe-7acd-49da-a689-8171fec6fa4c,1123,36,,1339,11c14be1-13ce-48a1-bd33-0830cca9c4da,traditional,active,A bold square-shaped chronograph famous for its role in motorsport history. Eye-catching design with precision automatic movement reflects fearless individuality. A collector’s favorite for its unmistakable presence.,2028-09-02 00:00:00,true,2025-12-07 00:00:00
40152d71-076f-42cf-86b4-84f435e9527c,Toyota Corolla Altis 2024,20,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,780,145,,1795,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,traditional,active,Reliable compact sedan with impressive fuel efficiency and great resale value. Toyota Safety Sense technology ensures safe and confident driving.,2028-09-04 00:00:00,false,2025-12-09 00:00:00
42563e56-1f7e-405d-b4f2-30f7ca0e9758,Men’s Wool Overcoat,12,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,2583,51,,2889,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,traditional,active,Elegantly tailored overcoat crafted with premium wool for warmth and sophistication. Designed with a sleek silhouette for effortless layering over suits or sweaters. A must-have piece for winter style and comfort.,2028-09-04 00:00:00,true,2025-12-09 00:00:00
430f70b9-2946-463a-833b-3dc97095f8ab,Adidas Yeezy Boost 350 V2,15,73522f6e-93c0-4066-857c-03ac111f0132,2096,49,,2439,ac285fd8-a4a1-40ac-8286-c8d6173f057a,traditional,active,A highly sought-after sneaker with a sleek woven upper and ultra-responsive cushioning. Trend-setting silhouette that blends fashion and comfort. A modern icon in sneaker culture.,2036-11-20 00:00:00,false,2025-12-08 00:00:00
432b49b3-69ed-4b6e-946e-67fe99f4395d,Tactical Cargo Pants,12,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,2584,94,,3806,11393531-e33a-4a41-a5d9-518cd668ba71,traditional,active,Durable ripstop material with multiple utility pockets for convenience and function. Reinforced stitching ensures toughness for outdoor and work environments. A rugged choice that balances practicality and urban style.,2045-02-06 00:00:00,false,2025-12-08 00:00:00
440112be-e373-4141-9ec5-132eddcbab84,Suzuki GSX-R1000,19,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,4710,133,9710,5641,153ff855-cd4e-41f7-9232-d0d2c3a514a4,buy_now,active,Lightweight superbike platform with incredible acceleration and razor-sharp handling. Designed for speed enthusiasts who demand performance excellence.,2036-11-19 00:00:00,false,2025-12-07 00:00:00
451ce112-3e56-4f83-a9f9-60f2a012cdab,Ab Roller Wheel,21,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,2235,198,,3423,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,High-strength ab wheel that activates the entire core while improving posture. Dual-wheel design provides superior balance and smooth rolling control.,2042-05-12 00:00:00,false,2025-12-07 00:00:00
458a3bea-8123-4d1d-b6e2-18a959bcd6f3,Knit Turtleneck Sweater,13,6ae7fa67-377a-4bba-8676-029d005e2bc1,1389,98,6389,1977,a3d7486c-6628-42e7-8a54-f326ba5f6775,buy_now,active,Soft and warm knit design ideal for autumn and winter layering. Minimal and versatile style makes it easy to pair with skirts or trousers. Cozy and chic for both office and casual wear.,2028-09-04 00:00:00,true,2025-12-09 00:00:00
463b9924-4723-450d-91ea-8232540cf088,Women’s Denim Jacket,13,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,4823,117,,5525,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,A timeless fashion staple crafted from durable denim with a flattering fit. Perfect for layering over tops and dresses for a relaxed casual vibe. Ideal for all-season wardrobe styling.,2034-02-24 00:00:00,false,2025-12-08 00:00:00
4d223974-6e08-4fcc-8f16-402aca9666e6,Dell XPS 14 OLED 512GB,10,6ae7fa67-377a-4bba-8676-029d005e2bc1,4591,195,,5761,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,traditional,active,Compact yet powerful flagship laptop with a premium InfinityEdge OLED display that elevates visual creativity. Ideal for professionals who need performance without heavy weight. Strong battery efficiency and premium audio enhance everyday productivity.,2039-08-18 00:00:00,true,2025-12-09 00:00:00
4d235a5a-2d75-4d08-a898-df4c1dec79be,Barbell Pad Squat Cushion,21,6ae7fa67-377a-4bba-8676-029d005e2bc1,4097,14,,4223,d3a5488c-25f9-4dad-93b7-df54b25937b8,traditional,active,Thick ergonomic barbell pad designed to protect neck and shoulders during squats and lunges. Anti-slip coating keeps the pad securely in place.,2034-02-22 00:00:00,true,2025-12-06 00:00:00
4f0f3676-67ee-41c6-bb49-57dc42df3a47,Google Pixel 10 Pro 256GB,9,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,170,20,,310,a3d7486c-6628-42e7-8a54-f326ba5f6775,traditional,active,"Designed for intelligent experiences powered by Google AI, offering best-in-class computational photography. The Pixel 10 Pro delivers stunning natural photos, smooth 8K video, and a clean Android UI with the fastest updates. A reliable and elegant flagship built for users who value simplicity and camera excellence.",2050-07-31 00:00:00,false,2025-12-09 00:00:00
4fe6c49f-787f-4aa8-b54e-d7f9440aa8aa,Sony A7 IV,11,73522f6e-93c0-4066-857c-03ac111f0132,2508,150,7508,3408,639f899b-a662-4a29-841e-bb2e7bb1ea8f,buy_now,active,One of the most versatile full-frame mirrorless cameras available today. Sony’s superior autofocus with Real-Time Eye Tracking ensures flawless subjects in both stills and 4K video. Enhanced color science and dynamic range make it a top pick for professional hybrid work.,2053-04-22 00:00:00,false,2025-12-05 00:00:00
5032c23c-dca8-4739-9c7b-ed3dd607ffd9,ASUS ROG Zephyrus G16 RTX 4080,10,73522f6e-93c0-4066-857c-03ac111f0132,3767,74,,4211,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,active,"A gaming and content-creation beast featuring powerful NVIDIA RTX 4080 graphics and a fast refresh rate display. Intelligent cooling provides high performance with reduced noise. Slimmer and more stylish than traditional gaming laptops, ideal for creators and eSports players.",2050-07-29 00:00:00,false,2025-12-07 00:00:00
50458072-4d51-487a-9598-8b2b8febd67a,Scenic Landscape Canvas Painting,17,03d30abe-7acd-49da-a689-8171fec6fa4c,2673,55,,3113,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,sold,"A beautifully detailed landscape capturing nature’s tranquility and vibrant colors. Perfect for enhancing living rooms, offices, and hospitality spaces with peaceful atmosphere.",2047-11-03 00:00:00,false,2025-12-08 00:00:00
507fca07-2e1d-4b1f-93b7-625ae80843c7,Toyota RAV4 2024,20,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,1096,99,,2185,639f899b-a662-4a29-841e-bb2e7bb1ea8f,traditional,active,"A best-selling compact SUV with strong fuel efficiency, practical cabin space, and Toyota Safety Sense technology. Designed for family adventures and daily comfort.",2028-09-04 00:00:00,false,2025-12-09 00:00:00
51236176-6b61-45ea-905d-bc8e74559431,Satin Evening Gown,13,03d30abe-7acd-49da-a689-8171fec6fa4c,268,191,,1796,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,active,"A glamorous satin gown designed to shine at formal events and celebrations. The smooth, flowing fabric adds elegance while enhancing feminine silhouette. An effortlessly stunning choice for gala nights and special moments.",2045-02-04 00:00:00,true,2025-12-06 00:00:00
51f71212-f589-43dc-b78f-e075ec1f8d48,Google Pixel 10 128GB,9,03d30abe-7acd-49da-a689-8171fec6fa4c,211,134,,1149,14de0956-48d5-4aac-a4ed-5353150ae13c,traditional,active,"A compact yet powerful smartphone featuring classic Pixel camera quality and buttery-smooth software performance. Enhanced security, long-term OS updates, and AI-assisted features elevate everyday productivity. A practical and polished device ideal for value-conscious users.",2042-05-13 00:00:00,true,2025-12-08 00:00:00
52316181-7811-43af-9f56-71076c53d456,Gold Huggie Earrings,16,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,4664,66,,5192,a3d7486c-6628-42e7-8a54-f326ba5f6775,traditional,active,"Small hoop earrings with a secure, comfortable fit for everyday wear. Minimalist design crafted in polished gold adds a subtle touch of luxury to any outfit.",2028-09-03 00:00:00,true,2025-12-08 00:00:00
52b50de2-a6f0-4099-a708-c313dc1c0f88,Adjustable Aerobic Step Platform,21,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,4536,54,,4860,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,Durable step board with adjustable height levels for cardio and lower-body strengthening exercises. Anti-skid surface ensures safe movements.,2036-11-19 00:00:00,true,2025-12-07 00:00:00
53bf425b-f6d9-4e63-9d22-a87d75f28683,Xiaomi 15 Pro 256GB,9,03d30abe-7acd-49da-a689-8171fec6fa4c,3743,11,,3820,d3a5488c-25f9-4dad-93b7-df54b25937b8,traditional,active,"A flagship-level experience at an incredible value. Snapdragon processing, a curved AMOLED display, and Leica-enhanced cameras make this device perfect for photography lovers. Ultra-fast charging and long-lasting battery ensure uninterrupted usage. A premium experience without the premium price.",2039-08-18 00:00:00,false,2025-12-09 00:00:00
5562cd2d-9df0-46e9-a45d-190f249b58f3,LEGO Superhero Minifigure Pack,18,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,3151,43,,3151,1b2529fc-0ef1-433b-9d87-a2df61c453fc,traditional,active,Create epic adventures with a set of licensed LEGO superhero minifigures. Perfect for building creativity and expanding LEGO collections.,2036-11-21 00:00:00,false,2025-12-09 00:00:00
55911bf7-a1ee-44b9-b4c9-4ef3bc263781,Hot Wheels Racing Car Pack,18,03d30abe-7acd-49da-a689-8171fec6fa4c,330,139,,1303,2cbb0044-f5b8-49fd-929b-9d2ef0526033,traditional,active,A collection of die-cast racing cars built for thrilling track competitions. Vibrant designs and durable build make them favorites among car-loving kids.,2028-09-02 00:00:00,true,2025-12-07 00:00:00
564abf7a-d91a-4251-95a9-a9d4340505ad,ASUS ROG Strix G17 RTX 4070,10,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,4968,132,,6288,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,A high-performance gaming laptop built for smooth AAA gameplay with NVIDIA RTX 4070 graphics. Enhanced cooling helps maintain stable FPS even under heavy load. Mechanical-style keyboard with RGB lighting adds customizable flair. A strong choice for competitive gamers who want performance without compromises.,2053-04-24 00:00:00,false,2025-12-07 00:00:00
56c45ba8-4f18-405e-b05c-daa2437c0607,HP Spectre x360 OLED 512GB,10,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,3483,131,,4400,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,active,"Premium convertible laptop with a vibrant OLED touch display and sleek gem-cut design. Provides excellent flexibility for creativity, note-taking, and portable work. The latest Intel processing ensures reliable multitasking, while long battery life supports work-from-anywhere mobility.",2047-11-02 00:00:00,true,2025-12-07 00:00:00
56c7f0b7-2c05-4ac2-ba60-110480775739,Gold Cross Necklace,16,03d30abe-7acd-49da-a689-8171fec6fa4c,3712,110,,4212,153ff855-cd4e-41f7-9232-d0d2c3a514a4,traditional,active,"A meaningful cross pendant crafted in high-quality gold, symbolizing faith and personal belief. Elegant design suitable for both daily wear and special moments.",2047-11-02 00:00:00,true,2025-12-07 00:00:00
595e2fbc-4daf-42d7-a3de-17bcb7eb818c,Yamaha MT-09,19,6ae7fa67-377a-4bba-8676-029d005e2bc1,3045,12,,3117,d3a5488c-25f9-4dad-93b7-df54b25937b8,traditional,sold,Naked sportbike delivering thrilling torque and agile street handling. Upright riding style enhances comfort for city riding and weekend adventures.,2047-11-02 00:00:00,false,2025-12-07 00:00:00
59b4dc83-7436-4c9f-a90a-2d0248f7e170,Remote Control Sports Car,18,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,4219,103,,5146,a155ec1d-c375-47e3-865a-e154f17a3ced,traditional,active,High-speed RC car with responsive steering and high-grip tires for fast action. Promotes hand–eye coordination and thrilling racing play.,2053-04-23 00:00:00,false,2025-12-06 00:00:00
5adc415d-7a4a-499e-96e6-789ba9c0d5fa,Honda CB650R Neo Sports Café,19,6ae7fa67-377a-4bba-8676-029d005e2bc1,1022,12,,1022,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,traditional,active,A refined blend of retro aesthetics and modern performance. Smooth inline-four power with premium styling makes it a versatile everyday street machine.,2050-07-30 00:00:00,true,2025-12-08 00:00:00
5b55f3db-de74-45a2-84b8-cd3c6baa6df3,Silicone Spatula Set Heat-Resistant,22,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,1906,120,,2986,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,active,Non-toxic silicone set ideal for non-stick cookware. Withstands high temperatures and prevents scratches while cooking and baking.,2031-05-31 00:00:00,false,2025-12-08 00:00:00
5b917e4b-f168-4b2e-acf4-39b3e9fdbc1d,Sony A7R V,11,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,434,121,,1644,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,active,A resolution monster with a 61MP full-frame sensor for unmatched detail in landscape and studio photography. AI-powered AF greatly improves tracking accuracy. 8K video support and advanced stabilization provide premium flexibility for commercial image creation.,2039-08-17 00:00:00,true,2025-12-08 00:00:00
5c54204e-c17f-40fc-85bc-9ace221c9b34,Women’s Hoodie,13,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,4109,121,,4835,ac285fd8-a4a1-40ac-8286-c8d6173f057a,traditional,active,"Soft fleece inner lining provides warmth and all-day comfort. Casual relaxed fit ideal for workouts, daily wear, or lounging at home. A versatile and cozy staple for modern street-style fashion.",2042-05-12 00:00:00,false,2025-12-07 00:00:00
5ca04ac2-8bdb-4d64-92dc-2d1445500faa,Airtight Spice Jar Set (8pcs),22,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,1238,22,,1480,6043eaa5-7735-4261-bac1-d7410c96f034,traditional,active,Clear spice jars with tight-seal lids to preserve freshness and aroma. Includes label stickers for easy kitchen organization and cooking convenience.,2028-09-04 00:00:00,false,2025-12-09 00:00:00
5cd54812-dfb4-4dc4-acb1-ad56725f7285,Adidas Samba OG,15,73522f6e-93c0-4066-857c-03ac111f0132,4900,171,9900,7294,6dee7224-0cd4-405a-a0de-163ee91b0685,buy_now,active,Classic terrace shoe with premium leather and timeless 3-Stripes styling. Slim profile makes it an instant everyday favorite. A vintage legend revived for the modern generation.,2045-02-06 00:00:00,true,2025-12-08 00:00:00
5de0988e-0341-4786-9713-afea8d83e213,Honda CR-V 2024,20,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,1840,156,,2932,639f899b-a662-4a29-841e-bb2e7bb1ea8f,traditional,active,"One of the most trusted SUVs worldwide, offering smooth hybrid performance, spacious seating, and advanced safety systems for safe and comfortable travels.",2053-04-24 00:00:00,false,2025-12-07 00:00:00
5e9da4ef-41f6-47ff-9ef9-540530e6ffed,Electric Blender 600W,22,73522f6e-93c0-4066-857c-03ac111f0132,1058,165,6058,2048,79929588-7af9-4046-a39a-52feee2415e4,buy_now,active,"High-speed motor ideal for smoothies, sauces, and ice crushing. Detachable blades and dishwasher-safe jar allow easy cleaning after every use.",2034-02-22 00:00:00,false,2025-12-06 00:00:00
5f22117f-f4e4-4e22-9c33-7593dc747b72,Patek Philippe Nautilus,14,03d30abe-7acd-49da-a689-8171fec6fa4c,1218,15,6218,1308,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,buy_now,active,One of the most coveted luxury sports watches featuring a distinctive porthole-shaped case and impeccable finishing. Crafted with superb Swiss craftsmanship and an elegant integrated bracelet. A true symbol of exclusivity and refined taste.,2053-04-23 00:00:00,false,2025-12-06 00:00:00
5fdf658f-d499-4641-bd7a-d3fff393f1f9,Patek Philippe Aquanaut,14,73522f6e-93c0-4066-857c-03ac111f0132,1660,88,,2364,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,traditional,active,A modern luxury timepiece with a sporty yet upscale aesthetic. The tropical rubber strap enhances comfort and durability. Created for sophisticated explorers who demand both style and adventure.,2039-08-15 00:00:00,true,2025-12-06 00:00:00
60396896-8b1e-49d3-8b24-820e03241214,Mazda CX-5 2024,20,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,2953,143,,3954,639f899b-a662-4a29-841e-bb2e7bb1ea8f,traditional,sold,Premium interior with excellent handling thanks to Mazda’s SkyActiv technology. Stylish design and enjoyable driving experience set a new standard in the segment.,2042-05-10 00:00:00,true,2025-12-05 00:00:00
60d88702-94d4-4489-ae2a-049eaaa700e8,Ceramic Dinnerware Set (16pcs),22,03d30abe-7acd-49da-a689-8171fec6fa4c,4319,37,,4615,76c91bb9-8fc0-465c-8ec7-5716c05004a8,traditional,sold,"Modern ceramic plate and bowl set with scratch-resistant glaze, perfect for both daily meals and special dining occasions.",2050-07-27 00:00:00,false,2025-12-05 00:00:00
61419e9c-ff17-4ab4-8efc-b11aac3000cf,18K Gold Bangle Bracelet,16,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,2548,122,,3646,ac285fd8-a4a1-40ac-8286-c8d6173f057a,traditional,active,"Smooth, polished gold bangle offering timeless elegance and a luxurious feel. Perfect as a standalone statement or layered with other jewelry pieces.",2039-08-16 00:00:00,true,2025-12-07 00:00:00
615f1ab1-d0c6-4e40-8177-4af95624a879,Hyundai Tucson 2024,20,6ae7fa67-377a-4bba-8676-029d005e2bc1,462,16,5462,462,79929588-7af9-4046-a39a-52feee2415e4,buy_now,active,Futuristic exterior with high-tech digital cockpit. Efficient engines and well-balanced comfort make it a top choice for urban families.,2036-11-21 00:00:00,false,2025-12-09 00:00:00
622c0137-c3a1-449c-980a-9122291b481f,Sony FX3 Cinema Line,11,2cb7600f-ec9f-4ae5-bf0f-37e01d46fe9f,3160,169,,4174,d3a5488c-25f9-4dad-93b7-df54b25937b8,traditional,active,"A compact cinema-grade camera built for filmmakers, featuring full-frame 4K 120fps recording with incredible dynamic range. Designed for handheld shooting with built-in cooling for long takes. Superior autofocus and low-light performance make it a leading choice for independent creators and documentary work.",2045-02-06 00:00:00,true,2025-12-08 00:00:00
62e66c3a-fa44-42c2-9c56-5365da07db84,LEGO City Construction Set,18,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,3556,57,,3898,6043eaa5-7735-4261-bac1-d7410c96f034,traditional,active,"Buildable construction playset with vehicles and worker figures, encouraging creativity and role-playing fun. Great learning value for young builders.",2036-11-17 00:00:00,true,2025-12-05 00:00:00
63f16e7b-0b02-4a08-b33a-70c4c015b709,Kia Sportage 2024,20,73522f6e-93c0-4066-857c-03ac111f0132,427,53,,745,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,"Distinctive design with refined interior layout. Offers impressive cargo capacity, strong safety ratings, and great daily usability.",2047-11-04 00:00:00,false,2025-12-09 00:00:00
646d2f1c-1228-4238-a49a-652704c25018,Audemars Piguet Royal Oak,14,03d30abe-7acd-49da-a689-8171fec6fa4c,971,52,5971,1335,14de0956-48d5-4aac-a4ed-5353150ae13c,buy_now,active,A legendary watch with its signature octagonal bezel and “Tapisserie” dial. Superbly finished mechanical movement showcases the pinnacle of Swiss haute horlogerie. Highly sought-after by elite collectors.,2034-02-21 00:00:00,true,2025-12-05 00:00:00
66aeb1c4-9c0f-4567-bfa8-4012ea147c9f,Audemars Piguet Royal Oak Offshore,14,6ae7fa67-377a-4bba-8676-029d005e2bc1,4393,137,9393,5215,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,buy_now,sold,A more rugged and bold evolution of the Royal Oak with oversized chronograph design. Engineered for powerful wrist presence and extreme sport durability. A luxury statement built for adrenaline seekers.,2053-04-22 00:00:00,true,2025-12-05 00:00:00
68be634a-0097-4df8-a0d8-c08ad71b944a,Sunset Horizon Wall Art,17,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,3367,59,,3780,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,traditional,active,Warm gradient tones depicting a breathtaking sunset view over gentle horizons. Brings emotional warmth and harmony into any interior décor.,2053-04-22 00:00:00,true,2025-12-05 00:00:00
69da550a-6e79-4128-aadd-2b0ae07b8449,HP Envy 15 RTX 3050,10,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,4087,51,,4393,14de0956-48d5-4aac-a4ed-5353150ae13c,traditional,active,"A versatile laptop offering powerful creator-focused performance at a great price. NVIDIA RTX graphics accelerate photo and video editing. With a sleek aluminum build and a high-quality display, this laptop is made for productivity and entertainment on the go.",2036-11-19 00:00:00,true,2025-12-07 00:00:00
6a183826-ff20-4ccf-a946-01304f933960,Gold Engagement Ring,16,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,1644,125,6644,2394,5fb6ac68-bf51-41a0-a82f-a9a85e494079,buy_now,active,"A beautifully crafted engagement ring made in premium gold with a brilliant centerpiece stone. Designed to symbolize commitment, elegance, and everlasting memories.",2028-09-04 00:00:00,true,2025-12-09 00:00:00
6a2a9b68-7145-4a05-ba03-cd364b8624c1,Air Fryer 5.5L Digital Control,22,a6d4cf56-3f54-4d80-b1d7-8dd9b489a439,2667,190,,4187,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,traditional,active,"Healthy cooking with rapid air circulation technology, reducing up to 85% fat. Touchscreen control panel with multiple preset modes.",2053-04-26 00:00:00,true,2025-12-09 00:00:00
6a823099-6b6e-40f4-bae4-3a5bb7e4cf1a,Medicine Ball 5kg,21,f40d4396-134a-4c0d-b619-4f2c6a7e27a5,708,54,5708,1032,5fb6ac68-bf51-41a0-a82f-a9a85e494079,buy_now,sold,"Rubber-coated medicine ball ideal for functional strength training, explosive movements, and rehab workouts. Textured grip ensures secure handling.",2047-11-01 00:00:00,false,2025-12-06 00:00:00
6b67e040-258c-4fe1-9078-124e87bf328c,New Balance 990v6,15,6ae7fa67-377a-4bba-8676-029d005e2bc1,2964,97,,3546,5fb6ac68-bf51-41a0-a82f-a9a85e494079,traditional,active,"Premium stability sneaker crafted in the USA with exceptional comfort. Suede and mesh combination creates a stylish lifestyle look. Loved for its balance of support, heritage, and everyday wearability.",2050-07-30 00:00:00,true,2025-12-08 00:00:00
6d57e845-fdc9-4f75-ab22-db9fa2d4c935,City Skyline Night Painting,17,03d30abe-7acd-49da-a689-8171fec6fa4c,3887,38,8887,4305,5fb6ac68-bf51-41a0-a82f-a9a85e494079,buy_now,sold,"A modern city skyline illuminated with captivating night lights and reflections. An urban artwork celebrating architecture, ambition, and contemporary lifestyle.",2031-05-28 00:00:00,false,2025-12-05 00:00:00
