id,product_id,bidder_id,bid_amount,bid_time
2a841077-7b15-406a-97e9-2a235ffb912d,6a2a9b68-7145-4a05-ba03-cd364b8624c1,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,2857,2025-11-30 10:03:24
7be3259a-c0a8-4ac6-ba0c-178faa627677,6a2a9b68-7145-4a05-ba03-cd364b8624c1,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,3047,2025-11-30 10:31:24
ff1ac3fb-aa4f-4c58-9e87-fe942de499b5,6a2a9b68-7145-4a05-ba03-cd364b8624c1,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,3237,2025-11-30 10:50:24
49cb4b6b-11fb-4418-b727-5bd40c02a32e,6a2a9b68-7145-4a05-ba03-cd364b8624c1,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,3427,2025-11-30 11:21:24
34798123-40cf-4a9c-a2f5-097d71eb7cca,6a2a9b68-7145-4a05-ba03-cd364b8624c1,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,3617,2025-11-30 11:40:24
25fa15dd-ee7e-4ad2-bc65-469f46b28765,6a2a9b68-7145-4a05-ba03-cd364b8624c1,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,3807,2025-11-30 11:44:24
7ae48095-8653-492b-bd30-f1dd834def17,6a2a9b68-7145-4a05-ba03-cd364b8624c1,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,3997,2025-11-30 12:03:24
78e7a4a3-b4f7-40ac-9fef-b2b34e6f9805,6a2a9b68-7145-4a05-ba03-cd364b8624c1,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4187,2025-11-30 12:39:24
6455db74-8b9c-45f0-ab3a-f69d1c78a108,fb1720e6-3c49-4d61-8bb2-e33f07174145,2cbb0044-f5b8-49fd-929b-9d2ef0526033,2515,2025-11-19 10:23:24
e5e4ddc8-02ee-417b-b761-7e7f46beced1,fb1720e6-3c49-4d61-8bb2-e33f07174145,2cbb0044-f5b8-49fd-929b-9d2ef0526033,2583,2025-11-19 10:52:24
7908e84f-5c2a-4390-be23-a7e6e2684709,fb1720e6-3c49-4d61-8bb2-e33f07174145,2cbb0044-f5b8-49fd-929b-9d2ef0526033,2651,2025-11-19 11:26:24
d827cc6b-90de-41e9-ac61-8f780979c98c,fb1720e6-3c49-4d61-8bb2-e33f07174145,2cbb0044-f5b8-49fd-929b-9d2ef0526033,2719,2025-11-19 11:50:24
23658d7d-434a-4a6c-bbdf-082ea6a5e8b5,fb1720e6-3c49-4d61-8bb2-e33f07174145,2cbb0044-f5b8-49fd-929b-9d2ef0526033,2787,2025-11-19 12:29:24
09a82134-db33-47d7-ba17-35814363c526,fb1720e6-3c49-4d61-8bb2-e33f07174145,2cbb0044-f5b8-49fd-929b-9d2ef0526033,2855,2025-11-19 12:33:24
37b13f7b-b2fe-4dd2-8d26-b3d96889582a,fb1720e6-3c49-4d61-8bb2-e33f07174145,2cbb0044-f5b8-49fd-929b-9d2ef0526033,2923,2025-11-19 12:53:24
fb524545-701d-438e-9624-f6d099bd5521,c1b0fe75-b72d-49a3-bd39-ec709f4fdf10,a155ec1d-c375-47e3-865a-e154f17a3ced,3996,2025-11-18 10:30:24
63a308bb-936e-471d-8265-fb33fe7dd94a,c1b0fe75-b72d-49a3-bd39-ec709f4fdf10,a155ec1d-c375-47e3-865a-e154f17a3ced,4150,2025-11-18 11:06:24
20e33578-57d3-4c2e-a2c9-a12b6b0c8eb6,c1b0fe75-b72d-49a3-bd39-ec709f4fdf10,a155ec1d-c375-47e3-865a-e154f17a3ced,4304,2025-11-18 11:18:24
676ab229-ae29-48c0-9457-b8277f6b6366,c1b0fe75-b72d-49a3-bd39-ec709f4fdf10,a155ec1d-c375-47e3-865a-e154f17a3ced,4458,2025-11-18 11:49:24
0c401bd3-958c-4385-9e69-11c067a922bf,c1b0fe75-b72d-49a3-bd39-ec709f4fdf10,a155ec1d-c375-47e3-865a-e154f17a3ced,4612,2025-11-18 12:15:24
3fdf5229-ec1b-4d5d-95de-4f2d94de5b58,c1b0fe75-b72d-49a3-bd39-ec709f4fdf10,a155ec1d-c375-47e3-865a-e154f17a3ced,4766,2025-11-18 12:47:24
96c23338-525a-4a11-9233-01df502e7f91,c1b0fe75-b72d-49a3-bd39-ec709f4fdf10,a155ec1d-c375-47e3-865a-e154f17a3ced,4920,2025-11-18 13:09:24
100ce926-211f-4213-b65f-e954fc7f1e77,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,5079,2025-12-03 10:29:24
bd7ffc0c-d3b6-496f-aacc-350126161238,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,5232,2025-12-03 10:57:24
e61cd14b-10ff-44e9-b5d7-d9dc39916069,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,5385,2025-12-03 11:09:24
ab33a2b9-07ef-44c6-8289-92794ea66df7,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,5538,2025-12-03 11:49:24
7ee612df-1e14-4ee6-a196-b2000afde0ba,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,5691,2025-12-03 12:02:24
03665a32-1059-4a9b-b3d3-0c918cdd84e3,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,5844,2025-12-03 12:07:24
c66520b2-ff9c-444e-b15c-6db627566103,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,5997,2025-12-03 12:10:24
9296ccc3-3579-493e-b34b-620c8db320c2,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,6150,2025-12-03 12:16:24
404992d3-efe2-4d6f-991a-3f8a23c436ff,bde1b9fc-7ada-4820-9313-69ac4156a271,79929588-7af9-4046-a39a-52feee2415e4,6303,2025-12-03 12:23:24
68652d2d-03f0-455d-a530-1024a72f3754,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,3859,2025-11-19 10:24:24
5b00ed60-fc63-4444-a0fc-b699744e89cb,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,3916,2025-11-19 10:34:24
d35a8ebf-f2a3-428e-b7db-bee4470c987a,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,3973,2025-11-19 10:38:24
04617b1c-e43b-4999-8855-73eb566d19f4,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4030,2025-11-19 10:53:24
caa5e025-ef75-43f9-ba11-c5c0deb3172d,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4087,2025-11-19 11:20:24
96f8a2f3-298a-43ce-a45e-afc55ebfe123,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4144,2025-11-19 11:40:24
4de63a06-b768-4b5e-ab8d-e5a87e13d797,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4201,2025-11-19 12:04:24
5b645d68-f5c3-416c-88e0-16ce8838ffb6,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4258,2025-11-19 12:11:24
bd26e64a-c7f7-4ca8-9fa2-3cb11996afb2,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4315,2025-11-19 12:45:24
6bb3c9d5-ccaa-436b-9674-a191dc910d3a,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4372,2025-11-19 13:10:24
b933eb55-69d5-4c57-9383-ffd627f5428c,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4429,2025-11-19 13:14:24
dc39d3f9-e259-4b93-b3ad-a296ce87a350,cd2328dc-5d15-4cab-805c-fdb5319e4c05,79929588-7af9-4046-a39a-52feee2415e4,4486,2025-11-19 13:51:24
6a614b2b-f2cb-440c-9ea7-2d0e49984cec,f7abe0ad-d6e7-4d26-9d78-4557eb7af944,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,2645,2025-12-03 10:26:24
994b537d-7fcb-45b4-be01-93668c0c720c,f7abe0ad-d6e7-4d26-9d78-4557eb7af944,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,2760,2025-12-03 10:28:24
069d1758-d2be-44f0-834e-a3bceb785d0c,f7abe0ad-d6e7-4d26-9d78-4557eb7af944,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,2875,2025-12-03 10:35:24
4498d262-fc24-48c0-a821-e5f9a6e94857,f7abe0ad-d6e7-4d26-9d78-4557eb7af944,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,2990,2025-12-03 10:50:24
8da81bba-7c35-4466-9eba-8978c2f11c4f,f7abe0ad-d6e7-4d26-9d78-4557eb7af944,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,3105,2025-12-03 11:01:24
86e1d60c-394c-4492-948e-21fcd49dd6be,f7abe0ad-d6e7-4d26-9d78-4557eb7af944,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,3220,2025-12-03 11:24:24
74446826-99e3-4c5d-8a56-267f7684c35e,f7abe0ad-d6e7-4d26-9d78-4557eb7af944,bb62fb14-2fdc-4944-ac60-8a2d933d71aa,3335,2025-12-03 11:34:24
5b27570c-ab86-42d6-b983-e9e1ad146bba,9b5a428c-3f00-450d-842b-f078f8e2879f,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4031,2025-11-26 10:10:24
030e012a-0261-4c5b-9605-c11ded50cd7a,9b5a428c-3f00-450d-842b-f078f8e2879f,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4187,2025-11-26 10:47:24
b0ad9fae-6116-4821-9917-6408d25677dd,9b5a428c-3f00-450d-842b-f078f8e2879f,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4343,2025-11-26 10:54:24
ce4521ce-f147-46d6-8a69-9a77d30eaea2,9b5a428c-3f00-450d-842b-f078f8e2879f,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4499,2025-11-26 11:28:24
1e61cf60-07fa-4062-a7f2-fc3bccd7b8bd,9b5a428c-3f00-450d-842b-f078f8e2879f,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4655,2025-11-26 11:41:24
9e9998c9-af96-442b-af19-5b8d277ec4c9,9b5a428c-3f00-450d-842b-f078f8e2879f,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,4811,2025-11-26 12:02:24
7bbff895-44c5-4a6a-ab43-2f9af217d6fc,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,1748,2025-11-18 10:28:24
c2ebee88-8d1a-4412-8ef9-b0c97e3e4bed,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,1836,2025-11-18 10:35:24
18181e42-afbf-4bbd-8ba7-4d9c21f42ac7,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,1924,2025-11-18 11:14:24
4936ff33-dda2-422c-be45-e43cb4d1605f,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,2012,2025-11-18 11:17:24
67e5478d-1462-4b15-a088-11bce15b9ec7,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,2100,2025-11-18 11:46:24
4fd0964f-9d9f-4809-946d-178bb91f177d,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,2188,2025-11-18 12:05:24
01363082-883b-4ab1-81a2-f417a5bf2f10,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,2276,2025-11-18 12:42:24
d1755fcb-ae52-43c4-b8b1-e05da43cbe60,5fdf658f-d499-4641-bd7a-d3fff393f1f9,de332974-fe7a-4fbc-8cfc-7ff5c02b7a02,2364,2025-11-18 12:55:24
281c8611-5ed3-47d7-b3c3-1c86b7147bef,8992be11-8eb7-4df6-bb39-eaf820e6012c,ac285fd8-a4a1-40ac-8286-c8d6173f057a,1174,2025-11-28 10:19:24
e81281ef-ff8a-4e49-ae7a-90fdbe8210f1,8992be11-8eb7-4df6-bb39-eaf820e6012c,ac285fd8-a4a1-40ac-8286-c8d6173f057a,1286,2025-11-28 10:30:24
577aeded-3609-4d99-b055-628272032872,8992be11-8eb7-4df6-bb39-eaf820e6012c,ac285fd8-a4a1-40ac-8286-c8d6173f057a,1398,2025-11-28 10:54:24
0678b805-959c-4dba-869b-d59ac26ee12e,8992be11-8eb7-4df6-bb39-eaf820e6012c,ac285fd8-a4a1-40ac-8286-c8d6173f057a,1510,2025-11-28 11:09:24
570c8d3d-d0a8-4286-bc48-fcf9a74f7ede,8992be11-8eb7-4df6-bb39-eaf820e6012c,ac285fd8-a4a1-40ac-8286-c8d6173f057a,1622,2025-11-28 11:37:24
a03374fd-6382-4f25-9f2e-13ca5fbcacd7,8992be11-8eb7-4df6-bb39-eaf820e6012c,ac285fd8-a4a1-40ac-8286-c8d6173f057a,1734,2025-11-28 11:53:24
cd7709ae-fe49-43ff-b5eb-18658a0025e8,c9d631ef-dd15-4652-be93-5137cadbb7fa,79929588-7af9-4046-a39a-52feee2415e4,260,2025-11-20 10:37:24
dacd52d6-d51d-4e9c-ac7e-37bebbc6a431,c9d631ef-dd15-4652-be93-5137cadbb7fa,79929588-7af9-4046-a39a-52feee2415e4,331,2025-11-20 10:47:24
9b23a99b-18bf-4aaf-a0e6-a439f3a3da52,c9d631ef-dd15-4652-be93-5137cadbb7fa,79929588-7af9-4046-a39a-52feee2415e4,402,2025-11-20 11:00:24
af348371-25db-4533-9410-cb5a5e6e853c,c9d631ef-dd15-4652-be93-5137cadbb7fa,79929588-7af9-4046-a39a-52feee2415e4,473,2025-11-20 11:03:24
df2da055-9a7d-42f6-807e-81ba05f8db3f,c9d631ef-dd15-4652-be93-5137cadbb7fa,79929588-7af9-4046-a39a-52feee2415e4,544,2025-11-20 11:07:24
cbec14f6-bcb3-40cb-8110-3a28fa80bef4,c9d631ef-dd15-4652-be93-5137cadbb7fa,79929588-7af9-4046-a39a-52feee2415e4,615,2025-11-20 11:38:24
c9b054f0-b2f4-4e68-9e79-c8989182838c,c9d631ef-dd15-4652-be93-5137cadbb7fa,79929588-7af9-4046-a39a-52feee2415e4,686,2025-11-20 12:13:24
208ff3c3-61b8-4e48-9df0-b7fc90e796f7,c9d631ef-dd15-4652-be93-5137cadbb7fa,79929588-7af9-4046-a39a-52feee2415e4,757,2025-11-20 12:40:24
3284d5ce-27ed-4343-a269-b201cf82f9aa,e3c5e405-d9ab-441f-8597-c85cb4530169,6043eaa5-7735-4261-bac1-d7410c96f034,608,2025-12-02 10:14:24
4601de1a-fc44-4bcd-b103-aaec4dac4498,e3c5e405-d9ab-441f-8597-c85cb4530169,6043eaa5-7735-4261-bac1-d7410c96f034,749,2025-12-02 10:50:24
e07f81f6-3911-469e-8404-3f0aa44d9e80,e3c5e405-d9ab-441f-8597-c85cb4530169,6043eaa5-7735-4261-bac1-d7410c96f034,890,2025-12-02 11:14:24
0a9f2d67-ea85-4a0d-b49c-732c039b92eb,e3c5e405-d9ab-441f-8597-c85cb4530169,6043eaa5-7735-4261-bac1-d7410c96f034,1031,2025-12-02 11:44:24
3cb359ea-de3e-4663-9e20-d90eeb55aae9,e3c5e405-d9ab-441f-8597-c85cb4530169,6043eaa5-7735-4261-bac1-d7410c96f034,1172,2025-12-02 11:54:24
48c5941d-1b37-41ed-9e81-07f3ce82f469,e3c5e405-d9ab-441f-8597-c85cb4530169,6043eaa5-7735-4261-bac1-d7410c96f034,1313,2025-12-02 12:13:24
ccfd05c9-04cf-4cb2-8a18-64188834be85,13f58b05-6783-48d2-8db4-8e1b637ea740,5fb6ac68-bf51-41a0-a82f-a9a85e494079,3392,2025-11-21 10:25:24
65ef6133-5094-4747-bfec-cd553a3ff87a,13f58b05-6783-48d2-8db4-8e1b637ea740,5fb6ac68-bf51-41a0-a82f-a9a85e494079,3530,2025-11-21 10:31:24
c00537d0-7048-4596-9c58-a29a33cd21ea,13f58b05-6783-48d2-8db4-8e1b637ea740,5fb6ac68-bf51-41a0-a82f-a9a85e494079,3668,2025-11-21 10:33:24
8d79c9f4-f20f-4fde-971a-b84f562f09a5,13f58b05-6783-48d2-8db4-8e1b637ea740,5fb6ac68-bf51-41a0-a82f-a9a85e494079,3806,2025-11-21 10:54:24
8741ed02-ba1c-482c-a1d7-637824da8171,13f58b05-6783-48d2-8db4-8e1b637ea740,5fb6ac68-bf51-41a0-a82f-a9a85e494079,3944,2025-11-21 11:22:24
8ab0481d-4923-4943-9788-3ed848c08dc9,13f58b05-6783-48d2-8db4-8e1b637ea740,5fb6ac68-bf51-41a0-a82f-a9a85e494079,4082,2025-11-21 11:29:24
eff96ee6-c378-46c4-880c-b5cc3ca7c1c2,ca8dcc04-94c4-4050-82c6-60f924459d9b,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,265,2025-11-29 10:18:24
2d20126c-d9b2-460c-8882-e475d216c288,ca8dcc04-94c4-4050-82c6-60f924459d9b,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,437,2025-11-29 10:44:24
538cc3c2-7ff8-4399-8737-0547847d53ad,ca8dcc04-94c4-4050-82c6-60f924459d9b,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,609,2025-11-29 11:19:24
6c459f52-b8dc-40cb-b37a-ccadb9f54cb4,ca8dcc04-94c4-4050-82c6-60f924459d9b,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,781,2025-11-29 11:24:24
3259185b-a72f-4738-8e58-508cddaf408f,ca8dcc04-94c4-4050-82c6-60f924459d9b,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,953,2025-11-29 11:51:24
6687460a-c915-49bd-96b3-7cd10cdb2163,ca8dcc04-94c4-4050-82c6-60f924459d9b,0ebb62af-f47d-4c9f-a3ac-f41834e0a2b9,1125,2025-11-29 11:54:24
06bdddf9-794b-4691-8a0f-48e81be336cb,f8b2a9fc-d380-42f1-8ccc-9ecd78589e60,a3d7486c-6628-42e7-8a54-f326ba5f6775,937,2025-11-25 10:21:24
c75e4398-af22-410f-bcfe-1387fe9b252e,f8b2a9fc-d380-42f1-8ccc-9ecd78589e60,a3d7486c-6628-42e7-8a54-f326ba5f6775,1049,2025-11-25 10:48:24
8b368e7d-ab30-44bf-bbfc-84fd1f0add63,f8b2a9fc-d380-42f1-8ccc-9ecd78589e60,a3d7486c-6628-42e7-8a54-f326ba5f6775,1161,2025-11-25 10:53:24
f36f517f-d416-4e2e-92d1-231a7578e749,f8b2a9fc-d380-42f1-8ccc-9ecd78589e60,a3d7486c-6628-42e7-8a54-f326ba5f6775,1273,2025-11-25 11:27:24
caf43a6c-02a3-4bb3-a3ee-aca37fc1e13f,f8b2a9fc-d380-42f1-8ccc-9ecd78589e60,a3d7486c-6628-42e7-8a54-f326ba5f6775,1385,2025-11-25 11:31:24
ead3e31e-a872-41b5-9e3f-7b5f952cb4b6,f8b2a9fc-d380-42f1-8ccc-9ecd78589e60,a3d7486c-6628-42e7-8a54-f326ba5f6775,1497,2025-11-25 12:01:24
f15524d8-5a0f-4c16-bfe3-798b18269461,d9023073-4701-477f-a22c-bd45027b9727,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,4558,2025-11-18 10:06:24
7739aad2-cb8c-4385-9db9-7e68ba45e4e3,d9023073-4701-477f-a22c-bd45027b9727,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,4659,2025-11-18 10:16:24
1fc3389e-9819-4290-bde2-cd6787c8a701,d9023073-4701-477f-a22c-bd45027b9727,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,4760,2025-11-18 10:43:24
bc15b90d-2ea0-4ae4-8759-6511bc22fefa,d9023073-4701-477f-a22c-bd45027b9727,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,4861,2025-11-18 11:10:24
f66d7b19-1038-441b-a6dd-7ffb46834bdb,d9023073-4701-477f-a22c-bd45027b9727,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,4962,2025-11-18 11:38:24
caba1c5a-954e-4ebd-bebc-494ffe57840e,d9023073-4701-477f-a22c-bd45027b9727,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,5063,2025-11-18 11:55:24
295e949f-79d7-4111-b2ab-0e03ff917f4e,d9023073-4701-477f-a22c-bd45027b9727,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,5164,2025-11-18 11:57:24
26a974b5-bcce-4f6b-8e08-be84709065f9,d9023073-4701-477f-a22c-bd45027b9727,19bbe416-4c3e-4fc7-a43d-a3348f55a09e,5265,2025-11-18 12:17:24
188e7e22-5a8e-4820-ba88-5784b8c4338b,ce421785-6840-47c9-92ab-e7bef07f585b,76c91bb9-8fc0-465c-8ec7-5716c05004a8,2312,2025-11-23 10:31:24
0ba6be07-4838-4267-b876-c53a0e4d1c5a,ce421785-6840-47c9-92ab-e7bef07f585b,76c91bb9-8fc0-465c-8ec7-5716c05004a8,2418,2025-11-23 10:56:24
f6f26f25-c04c-494c-945f-d9e454f50e2d,ce421785-6840-47c9-92ab-e7bef07f585b,76c91bb9-8fc0-465c-8ec7-5716c05004a8,2524,2025-11-23 11:23:24
1cba3743-0cc0-4634-81c3-326222f24936,ce421785-6840-47c9-92ab-e7bef07f585b,76c91bb9-8fc0-465c-8ec7-5716c05004a8,2630,2025-11-23 11:26:24
744fe724-c3f2-40ec-b876-89f7cdb647a1,ce421785-6840-47c9-92ab-e7bef07f585b,76c91bb9-8fc0-465c-8ec7-5716c05004a8,2736,2025-11-23 11:36:24
8498f4c7-6a43-44d0-bdbc-51dbaa3cc16d,ce421785-6840-47c9-92ab-e7bef07f585b,76c91bb9-8fc0-465c-8ec7-5716c05004a8,2842,2025-11-23 12:02:24
a41cbf4f-3e02-410b-a30d-7a339e658eed,ce421785-6840-47c9-92ab-e7bef07f585b,76c91bb9-8fc0-465c-8ec7-5716c05004a8,2948,2025-11-23 12:06:24
491171ff-45a0-4584-82cd-1ed26d2ba099,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4454,2025-11-30 10:02:24
e7c3ca85-0ebc-4966-96b5-6a7ad1aa8883,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4502,2025-11-30 10:42:24
57a2fc44-59aa-44e0-89d6-8176ca4d6ebb,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4550,2025-11-30 11:00:24
94c6ba69-e82f-4e8c-b3d3-c622a314b443,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4598,2025-11-30 11:13:24
ac176866-5473-40cd-ab20-dfa3c871e7cb,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4646,2025-11-30 11:23:24
08cc1a9e-81f2-443e-a829-732f45046cab,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4694,2025-11-30 11:33:24
dda3e0e2-e9ca-4b94-8022-3f61ee9018b6,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4742,2025-11-30 11:43:24
ac1f1dc8-e552-4b99-90fc-1a2ac50182df,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4790,2025-11-30 11:59:24
9b3b91aa-b4f5-4d3c-b29f-c72e60a0ec89,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4838,2025-11-30 12:09:24
3e9ca792-5cf0-43c0-9d70-dd8dcea486b0,85ceac60-49e8-4b6a-b723-7d8e8a395c85,ac285fd8-a4a1-40ac-8286-c8d6173f057a,4886,2025-11-30 12:21:24
316acd23-3877-4896-944a-e21e480e91f8,f78aca2d-9159-438c-bc5c-1a5eb475856b,2cbb0044-f5b8-49fd-929b-9d2ef0526033,4421,2025-11-23 10:09:24
c275beb4-83de-4dd1-b5d2-ad8d8caead91,f78aca2d-9159-438c-bc5c-1a5eb475856b,2cbb0044-f5b8-49fd-929b-9d2ef0526033,4532,2025-11-23 10:30:24
2f05b3df-fd77-4c0f-b85b-a7527e416080,f78aca2d-9159-438c-bc5c-1a5eb475856b,2cbb0044-f5b8-49fd-929b-9d2ef0526033,4643,2025-11-23 10:37:24
e6ec98b9-26da-49bd-a13d-6619a2fdedb2,f78aca2d-9159-438c-bc5c-1a5eb475856b,2cbb0044-f5b8-49fd-929b-9d2ef0526033,4754,2025-11-23 11:15:24
39f537ad-eb50-40c6-bea4-e10057503ea5,f78aca2d-9159-438c-bc5c-1a5eb475856b,2cbb0044-f5b8-49fd-929b-9d2ef0526033,4865,2025-11-23 11:38:24
c3012c5e-570e-43ae-bc10-317e150d3cbc,f78aca2d-9159-438c-bc5c-1a5eb475856b,2cbb0044-f5b8-49fd-929b-9d2ef0526033,4976,2025-11-23 12:17:24
09690e3d-618b-4571-b36f-93acdf5b32fe,f78aca2d-9159-438c-bc5c-1a5eb475856b,2cbb0044-f5b8-49fd-929b-9d2ef0526033,5087,2025-11-23 12:24:24
1ccd3229-5907-4059-ada4-9e254bde745a,2e2f3f47-a04b-4400-a750-3b6980f2c147,11393531-e33a-4a41-a5d9-518cd668ba71,766,2025-11-19 09:59:24
f46654df-6e83-44c3-a01e-95f300db3d2e,2e2f3f47-a04b-4400-a750-3b6980f2c147,11393531-e33a-4a41-a5d9-518cd668ba71,822,2025-11-19 10:17:24
9188b205-97d8-4449-b2af-08c5b88e1f03,2e2f3f47-a04b-4400-a750-3b6980f2c147,11393531-e33a-4a41-a5d9-518cd668ba71,878,2025-11-19 10:20:24
343bd583-26b1-411d-a018-af25de250766,2e2f3f47-a04b-4400-a750-3b6980f2c147,11393531-e33a-4a41-a5d9-518cd668ba71,934,2025-11-19 10:22:24
66c6efc3-c98f-47ac-be75-def6fa46d5c0,2e2f3f47-a04b-4400-a750-3b6980f2c147,11393531-e33a-4a41-a5d9-518cd668ba71,990,2025-11-19 11:01:24
5d0672e4-1ff5-472c-987a-3adc05f124a8,2e2f3f47-a04b-4400-a750-3b6980f2c147,11393531-e33a-4a41-a5d9-518cd668ba71,1046,2025-11-19 11:20:24
2bb515c1-87a9-4492-a588-17bc8991d5b3,2e2f3f47-a04b-4400-a750-3b6980f2c147,11393531-e33a-4a41-a5d9-518cd668ba71,1102,2025-11-19 11:46:24
e8f15117-df68-47d1-9da2-81673633a55f,79aa8d4e-5b1c-444e-8325-dd9da4acf7d8,a155ec1d-c375-47e3-865a-e154f17a3ced,2536,2025-11-18 10:08:24
3cc34879-637a-484c-9057-a2d42666c37a,79aa8d4e-5b1c-444e-8325-dd9da4acf7d8,a155ec1d-c375-47e3-865a-e154f17a3ced,2643,2025-11-18 10:37:24
